GISJOIN,STATEA,COUNTYA,TRACTA,BLKGRPA,from_5_to_17_years,from_5_to_17_years_speak_only_english,from_5_to_17_years_speak_spanish,from_5_to_17_years_speak_spanish_very_well,from_5_to_17_years_speak_spanish_well,from_5_to_17_years_speak_spanish_not_well,from_5_to_17_years_speak_spanish_not_at_all,from_5_to_17_years_speak_indo_european,from_5_to_17_years_speak_indo_european_very_well,from_5_to_17_years_speak_indo_european_well,from_5_to_17_years_speak_indo_european_not_well,from_5_to_17_years_speak_indo_european_not_at_all,from_5_to_17_years_speak_asian_and_pacific_island,from_5_to_17_years_speak_asian_and_pacific_island_very_well,from_5_to_17_years_speak_asian_and_pacific_island_well,from_5_to_17_years_speak_asian_and_pacific_island_not_well,from_5_to_17_years_speak_asian_and_pacific_island_not_at_all,from_5_to_17_years_speak_other,from_5_to_17_years_speak_other_very_well,from_5_to_17_years_speak_other_well,from_5_to_17_years_speak_other_not_well,from_5_to_17_years_speak_other_not_at_all,from_18_to_64_years,from_18_to_64_years_speak_only_english,from_18_to_64_years_speak_spanish,from_18_to_64_years_speak_spanish_very_well,from_18_to_64_years_speak_spanish_well,from_18_to_64_years_speak_spanish_not_well,from_18_to_64_years_speak_spanish_not_at_all,from_18_to_64_years_speak_indo_european,from_18_to_64_years_speak_indo_european_very_well,from_18_to_64_years_speak_indo_european_well,from_18_to_64_years_speak_indo_european_not_well,from_18_to_64_years_speak_indo_european_not_at_all,from_18_to_64_years_speak_asian_and_pacific_island,from_18_to_64_years_speak_asian_and_pacific_island_very_well,from_18_to_64_years_speak_asian_and_pacific_island_well,from_18_to_64_years_speak_asian_and_pacific_island_not_well,from_18_to_64_years_speak_asian_and_pacific_island_not_at_all,from_18_to_64_years_speak_other,from_18_to_64_years_speak_other_very_well,from_18_to_64_years_speak_other_well,from_18_to_64_years_speak_other_not_well,from_18_to_64_years_speak_other_not_at_all,from_64_to_over,from_64_to_over_speak_only_english,from_64_to_over_speak_spanish,from_64_to_over_speak_spanish_very_well,from_64_to_over_speak_spanish_well,from_64_to_over_speak_spanish_not_well,from_64_to_over_speak_spanish_not_at_all,from_64_to_over_speak_indo_european,from_64_to_over_speak_indo_european_very_well,from_64_to_over_speak_indo_european_well,from_64_to_over_speak_indo_european_not_well,from_64_to_over_speak_indo_european_not_at_all,from_64_to_over_speak_asian_and_pacific_island,from_64_to_over_speak_asian_and_pacific_island_very_well,from_64_to_over_speak_asian_and_pacific_island_well,from_64_to_over_speak_asian_and_pacific_island_not_well,from_64_to_over_speak_asian_and_pacific_island_not_at_all,from_64_to_over_speak_other,from_64_to_over_speak_other_very_well,from_64_to_over_speak_other_well,from_64_to_over_speak_other_not_well,from_64_to_over_speak_other_not_at_all
G41006509704002,41,65,970400,2,395,191,204,105,57,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,840,199,75,36,34,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,544,25,7,0,0,18,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0
G41006509705001,41,65,970500,1,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,624,23,19,4,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006509705002,41,65,970500,2,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,624,31,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,354,0,0,0,0,0,22,22,0,0,0,5,5,0,0,0,0,0,0,0,0
G41006509705003,41,65,970500,3,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,284,121,72,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,188,19,7,12,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006509706001,41,65,970600,1,105,60,45,29,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,564,101,30,10,28,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,148,146,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006509706002,41,65,970600,2,289,253,6,6,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,821,705,106,47,19,40,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,254,234,17,17,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006509707001,41,65,970700,1,92,69,23,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,589,304,56,16,107,125,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,135,127,6,0,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006509707002,41,65,970700,2,161,94,52,28,11,0,13,15,5,10,0,0,0,0,0,0,0,0,0,0,0,0,972,662,263,48,0,70,145,18,18,0,0,0,29,29,0,0,0,0,0,0,0,0,199,188,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0
G41006509708001,41,65,970800,1,216,191,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,554,51,13,4,0,34,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006509708002,41,65,970800,2,112,110,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,515,497,14,0,0,0,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,209,207,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
G41006509708003,41,65,970800,3,233,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,577,390,14,10,0,4,0,0,0,0,0,0,45,45,0,0,0,128,128,0,0,0,55,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12,24,0,0
G41006509708004,41,65,970800,4,84,51,33,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,548,60,4,15,27,14,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,332,323,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700301011,41,67,30101,1,183,156,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,697,640,0,0,0,0,0,13,13,0,0,0,44,0,44,0,0,0,0,0,0,0,351,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700301012,41,67,30101,2,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,264,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700301013,41,67,30101,3,363,316,11,0,11,0,0,14,0,14,0,0,22,9,13,0,0,0,0,0,0,0,3193,2722,31,31,0,0,0,109,100,9,0,0,331,227,104,0,0,0,0,0,0,0,368,312,0,0,0,0,0,12,12,0,0,0,44,33,0,0,11,0,0,0,0,0
G41006700301014,41,67,30101,4,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216,1116,17,17,0,0,0,55,55,0,0,0,0,0,0,0,0,28,28,0,0,0,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700301021,41,67,30102,1,75,28,0,0,0,0,0,0,0,0,0,0,47,16,31,0,0,0,0,0,0,0,1189,901,169,80,14,75,0,40,27,0,13,0,79,63,16,0,0,0,0,0,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700301022,41,67,30102,2,854,654,37,23,0,14,0,80,80,0,0,0,83,83,0,0,0,0,0,0,0,0,2392,1950,41,28,13,0,0,144,144,0,0,0,257,227,30,0,0,0,0,0,0,0,324,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700302001,41,67,30200,1,271,241,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,807,27,19,0,0,8,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,194,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700302002,41,67,30200,2,64,26,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,536,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,278,268,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700302003,41,67,30200,3,339,274,0,0,0,0,0,18,0,0,18,0,47,33,14,0,0,0,0,0,0,0,1621,1441,99,64,0,35,0,17,17,0,0,0,64,48,16,0,0,0,0,0,0,0,282,263,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700302004,41,67,30200,4,285,192,81,63,18,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,1530,1361,94,67,0,27,0,48,48,0,0,0,27,0,27,0,0,0,0,0,0,0,215,201,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700303001,41,67,30300,1,184,175,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,689,640,16,16,0,0,0,13,13,0,0,0,20,20,0,0,0,0,0,0,0,0,279,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700303002,41,67,30300,2,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,800,7,7,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,183,146,17,17,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700303003,41,67,30300,3,117,61,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,480,382,24,0,24,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700303004,41,67,30300,4,297,290,2,0,0,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,888,798,62,37,18,7,0,19,19,0,0,0,9,9,0,0,0,0,0,0,0,0,260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700304011,41,67,30401,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,333,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,186,163,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700304012,41,67,30401,2,136,120,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,1417,1241,118,18,100,0,0,22,22,0,0,0,36,12,8,16,0,0,0,0,0,0,529,518,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700304013,41,67,30401,3,564,205,302,260,21,21,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,1342,904,350,194,6,150,0,8,8,0,0,0,28,28,0,0,0,52,52,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700304021,41,67,30402,1,212,181,31,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,847,53,22,31,0,0,85,85,0,0,0,12,12,0,0,0,0,0,0,0,0,288,274,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700304022,41,67,30402,2,96,13,0,0,0,0,0,63,63,0,0,0,20,20,0,0,0,0,0,0,0,0,874,459,0,0,0,0,0,306,169,69,68,0,109,71,24,14,0,0,0,0,0,0,333,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700304023,41,67,30402,3,175,133,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,21,21,0,0,0,1021,832,5,0,3,1,1,109,66,43,0,0,33,29,4,0,0,42,42,0,0,0,270,262,2,2,0,0,0,2,2,0,0,0,4,4,0,0,0,0,0,0,0,0
G41006700305011,41,67,30501,1,137,72,23,0,23,0,0,24,24,0,0,0,18,18,0,0,0,0,0,0,0,0,861,693,70,24,0,16,30,48,48,0,0,0,50,0,50,0,0,0,0,0,0,0,366,256,0,0,0,0,0,62,62,0,0,0,48,0,0,48,0,0,0,0,0,0
G41006700305012,41,67,30501,2,73,29,8,0,8,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,817,726,27,12,0,15,0,64,30,34,0,0,0,0,0,0,0,0,0,0,0,0,289,243,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700305013,41,67,30501,3,121,106,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,822,752,19,19,0,0,0,51,37,14,0,0,0,0,0,0,0,0,0,0,0,0,228,219,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700305014,41,67,30501,4,170,146,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,14,14,0,0,0,649,552,26,26,0,0,0,45,45,0,0,0,0,0,0,0,0,26,26,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700305021,41,67,30502,1,375,285,83,59,24,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,1369,1159,94,20,35,33,6,44,44,0,0,0,38,30,8,0,0,34,34,0,0,0,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700305022,41,67,30502,2,131,75,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,44,44,0,0,0,631,437,16,0,9,7,0,0,0,0,0,0,145,96,33,16,0,33,16,17,0,0,106,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0
G41006700305023,41,67,30502,3,110,100,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,852,814,3,3,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,107,105,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
G41006700306001,41,67,30600,1,376,274,53,53,0,0,0,26,0,26,0,0,23,16,7,0,0,0,0,0,0,0,1745,1555,87,87,0,0,0,25,0,25,0,0,78,78,0,0,0,0,0,0,0,0,341,331,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0
G41006700306002,41,67,30600,2,75,44,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1008,71,16,39,16,0,0,0,0,0,0,41,17,24,0,0,0,0,0,0,0,293,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700306003,41,67,30600,3,212,199,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,699,651,0,0,0,0,0,17,17,0,0,0,31,0,31,0,0,0,0,0,0,0,94,78,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700307001,41,67,30700,1,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,330,16,4,12,0,0,0,0,0,0,0,24,0,19,5,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700307002,41,67,30700,2,120,72,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,464,69,0,22,16,31,22,18,4,0,0,9,9,0,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700308011,41,67,30801,1,340,285,0,0,0,0,0,0,0,0,0,0,55,34,21,0,0,0,0,0,0,0,1574,1270,152,91,0,34,27,30,0,16,14,0,107,68,20,19,0,15,0,15,0,0,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700308012,41,67,30801,2,343,279,64,20,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,897,74,0,27,0,47,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700308013,41,67,30801,3,206,74,132,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,653,112,1,57,54,0,56,56,0,0,0,20,0,0,20,0,0,0,0,0,0,365,305,3,3,0,0,0,31,31,0,0,0,26,0,0,26,0,0,0,0,0,0
G41006700308014,41,67,30801,4,214,29,185,131,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,960,290,53,83,111,43,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700308031,41,67,30803,1,557,357,97,48,0,49,0,0,0,0,0,0,26,26,0,0,0,77,77,0,0,0,1288,901,157,106,51,0,0,96,55,41,0,0,55,55,0,0,0,79,79,0,0,0,91,75,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700308032,41,67,30803,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,474,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700308033,41,67,30803,3,295,257,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,547,70,41,23,6,0,13,13,0,0,0,64,22,42,0,0,0,0,0,0,0,640,597,0,0,0,0,0,14,14,0,0,0,29,0,0,0,29,0,0,0,0,0
G41006700308034,41,67,30803,4,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,314,0,0,0,0,0,79,38,0,41,0,0,0,0,0,0,0,0,0,0,0,386,328,21,21,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0
G41006700308051,41,67,30805,1,204,183,12,0,0,12,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,684,635,11,0,11,0,0,20,10,10,0,0,18,18,0,0,0,0,0,0,0,0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700308052,41,67,30805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,473,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,317,309,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700308053,41,67,30805,3,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432,1305,100,38,62,0,0,14,14,0,0,0,13,13,0,0,0,0,0,0,0,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700308061,41,67,30806,1,365,280,65,65,0,0,0,0,0,0,0,0,20,15,5,0,0,0,0,0,0,0,1634,1292,74,34,25,15,0,6,6,0,0,0,223,168,40,15,0,39,39,0,0,0,203,193,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700309001,41,67,30900,1,313,175,138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216,849,293,109,150,34,0,19,0,19,0,0,55,0,23,32,0,0,0,0,0,0,120,107,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0
G41006700309002,41,67,30900,2,310,162,69,0,19,50,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,79,1262,865,248,75,84,45,44,22,22,0,0,0,18,0,0,18,0,109,0,79,0,30,87,59,0,0,0,0,0,0,0,0,0,0,28,0,0,16,12,0,0,0,0,0
G41006700309003,41,67,30900,3,186,163,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,802,292,159,24,70,39,17,0,17,0,0,16,16,0,0,0,0,0,0,0,0,142,125,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700310031,41,67,31003,1,292,174,101,101,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1200,658,203,48,101,54,0,149,46,103,0,0,190,161,14,15,0,0,0,0,0,0,159,142,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0
G41006700310032,41,67,31003,2,317,61,114,76,0,0,38,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,521,280,149,14,0,16,119,66,20,46,0,0,26,0,0,13,13,0,0,0,0,0,169,128,41,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700310033,41,67,31003,3,270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700310034,41,67,31003,4,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,1216,36,27,0,9,0,116,116,0,0,0,62,20,42,0,0,0,0,0,0,0,368,350,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0
G41006700310035,41,67,31003,5,261,198,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,1226,1059,83,78,0,0,5,10,10,0,0,0,63,48,15,0,0,11,11,0,0,0,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700310041,41,67,31004,1,372,254,83,83,0,0,0,0,0,0,0,0,35,22,13,0,0,0,0,0,0,0,1453,1104,204,108,50,46,0,43,22,21,0,0,75,0,51,24,0,27,14,13,0,0,272,243,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,12,0,12,0,0
G41006700310042,41,67,31004,2,273,208,0,0,0,0,0,51,51,0,0,0,14,14,0,0,0,0,0,0,0,0,1155,1046,0,0,0,0,0,74,57,17,0,0,35,14,21,0,0,0,0,0,0,0,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700310043,41,67,31004,3,270,222,0,0,0,0,0,0,0,0,0,0,48,33,15,0,0,0,0,0,0,0,886,772,0,0,0,0,0,57,42,15,0,0,44,44,0,0,0,13,13,0,0,0,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700310044,41,67,31004,4,245,209,0,0,0,0,0,22,22,0,0,0,14,14,0,0,0,0,0,0,0,0,1262,1141,15,15,0,0,0,42,42,0,0,0,64,49,8,7,0,0,0,0,0,0,461,402,0,0,0,0,0,50,15,35,0,0,9,0,0,9,0,0,0,0,0,0
G41006700310051,41,67,31005,1,183,130,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,657,243,90,153,0,0,21,10,11,0,0,27,13,14,0,0,0,0,0,0,0,182,164,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0
G41006700310052,41,67,31005,2,136,67,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,713,80,25,28,27,0,0,0,0,0,0,74,15,38,21,0,0,0,0,0,0,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700310053,41,67,31005,3,273,144,120,103,17,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,753,478,244,0,58,137,49,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,93,58,10,10,0,0,0,3,3,0,0,0,22,3,13,3,3,0,0,0,0,0
G41006700310054,41,67,31005,4,328,6,322,208,44,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,378,539,82,46,192,219,25,11,14,0,0,0,0,0,0,0,0,0,0,0,0,49,24,0,0,0,0,0,12,0,12,0,0,13,0,0,13,0,0,0,0,0,0
G41006700310061,41,67,31006,1,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,942,212,52,84,76,0,53,38,0,15,0,47,0,41,6,0,76,37,39,0,0,240,172,0,0,0,0,0,0,0,0,0,0,68,0,32,36,0,0,0,0,0,0
G41006700310062,41,67,31006,2,209,112,21,0,21,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,587,389,14,14,0,0,0,13,0,0,13,0,171,109,50,12,0,0,0,0,0,0,156,135,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0
G41006700310063,41,67,31006,3,266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,567,0,0,0,0,0,193,75,34,84,0,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700310064,41,67,31006,4,619,349,261,261,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,1262,949,291,64,117,94,16,0,0,0,0,0,22,0,11,11,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700311001,41,67,31100,1,121,32,89,66,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,1031,423,122,102,145,54,9,9,0,0,0,12,5,7,0,0,7,7,0,0,0,144,134,1,1,0,0,0,8,8,0,0,0,1,1,0,0,0,0,0,0,0,0
G41006700311002,41,67,31100,2,29,15,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,497,342,147,28,27,58,34,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,26,17,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0
G41006700312001,41,67,31200,1,344,288,56,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,803,159,63,0,0,96,0,0,0,0,0,35,23,12,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700312002,41,67,31200,2,135,41,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,245,159,104,42,13,0,0,0,0,0,0,32,17,0,15,0,0,0,0,0,0,163,131,8,0,0,0,8,5,5,0,0,0,19,0,0,19,0,0,0,0,0,0
G41006700312003,41,67,31200,3,785,217,552,505,47,0,0,0,0,0,0,0,16,13,3,0,0,0,0,0,0,0,1901,1284,229,38,88,49,54,127,127,0,0,0,247,68,86,57,36,14,14,0,0,0,585,445,16,16,0,0,0,0,0,0,0,0,124,0,0,68,56,0,0,0,0,0
G41006700312004,41,67,31200,4,433,335,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,738,278,115,0,47,116,0,0,0,0,0,27,11,16,0,0,0,0,0,0,0,381,352,0,0,0,0,0,16,16,0,0,0,13,0,0,13,0,0,0,0,0,0
G41006700313001,41,67,31300,1,102,8,94,80,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,339,535,179,135,120,101,44,0,0,44,0,137,111,26,0,0,15,15,0,0,0,15,13,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41006700313002,41,67,31300,2,279,198,52,52,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,1318,1006,159,129,27,0,3,23,23,0,0,0,104,74,13,17,0,26,26,0,0,0,244,162,0,0,0,0,0,81,0,81,0,0,1,0,0,1,0,0,0,0,0,0
